customer_id,name,age,gender,location,salary,signup_date,referral_source,customer_status,preferred_device,avg_session_time,app_version,total_purchases,total_spend
782,Customer_782,32,Male,Metro,78802.05,2024-10-24 00:07:28.144311,Referral,Active,Tablet,7.69,v2.7.8,3,443.76
783,Customer_783,38,Male,Tier 2,32338.03,2024-11-20 00:07:28.144311,Organic,Active,Mobile,18.53,v3.3.4,19,4437.02
784,Customer_784,50,Male,Tier 1,124553.95,2024-12-18 00:07:28.144311,Social Media,Active,Desktop,14.34,v1.0.4,14,2119.67
785,Customer_785,61,Non-binary,Tier 1,97181.75,2024-11-28 00:07:28.144311,Referral,Inactive,Mobile,15.48,v1.4.8,19,3255.08
786,Customer_786,24,Male,Tier 1,83416.97,2024-12-20 00:07:28.144311,Referral,Active,Mobile,14.69,v3.1.2,17,1146.91
787,Customer_787,60,Male,Tier 1,105712.66,2024-12-16 00:07:28.144311,Social Media,Active,Tablet,24.21,v1.3.0,16,2681.3
788,Customer_788,40,Female,Metro,123680.52,2024-12-10 00:07:28.144311,Referral,Active,Desktop,23.42,v3.4.0,8,1133.61
789,Customer_789,18,Non-binary,Tier 2,74387.19,2024-11-24 00:07:28.144311,Ad Campaign,Inactive,Tablet,26.98,v1.5.8,9,2424.35
790,Customer_790,64,Non-binary,Metro,75060.28,2024-12-23 00:07:28.144311,Ad Campaign,Inactive,Tablet,28.76,v2.4.0,10,1955.89
791,Customer_791,20,Non-binary,Tier 1,22652.21,2024-11-21 00:07:28.144311,Social Media,Active,Tablet,12.09,v3.5.5,0,0.0
792,Customer_792,62,Female,Tier 2,125167.11,2024-10-19 00:07:28.144311,Referral,Active,Desktop,27.18,v2.7.4,3,348.78
793,Customer_793,66,Female,Rural,77215.7,2024-10-15 00:07:28.144311,Organic,Active,Mobile,9.92,v3.1.1,3,552.88
794,Customer_794,43,Female,Metro,83067.15,2024-10-03 00:07:28.144311,Ad Campaign,New,Mobile,17.45,v2.2.5,14,2988.18
795,Customer_795,35,Female,Tier 2,143132.18,2024-12-15 00:07:28.144311,Referral,Active,Tablet,5.86,v3.2.0,18,1547.26
796,Customer_796,37,Male,Metro,148337.88,2024-11-07 00:07:28.144311,Referral,Active,Tablet,19.64,v2.5.6,4,806.2
797,Customer_797,50,Female,Rural,122791.38,2024-12-23 00:07:28.144311,Referral,Active,Tablet,20.14,v3.6.7,19,2924.48
798,Customer_798,34,Male,Tier 1,101575.8,2024-10-29 00:07:28.144311,Organic,Active,Mobile,27.65,v3.5.7,4,1005.97
799,Customer_799,51,Female,Rural,75456.95,2024-12-06 00:07:28.144311,Social Media,New,Mobile,11.46,v1.3.0,1,105.02
800,Customer_800,50,Female,Rural,128184.85,2024-11-04 00:07:28.144311,Organic,Active,Tablet,12.1,v1.7.7,19,2782.83
801,Customer_801,24,Female,Rural,78239.41,2024-11-12 00:07:28.144311,Social Media,Active,Desktop,19.98,v3.1.2,11,1938.03
802,Customer_802,69,Non-binary,Metro,36064.42,2024-11-08 00:07:28.144311,Referral,Active,Mobile,9.92,v1.5.2,3,438.79
803,Customer_803,42,Female,Rural,115764.74,2024-12-04 00:07:28.144311,Ad Campaign,Active,Mobile,11.22,v3.5.4,0,0.0
804,Customer_804,38,Female,Metro,42119.84,2024-10-01 00:07:28.144311,Referral,Active,Tablet,5.93,v3.5.4,15,4401.35
805,Customer_805,26,Female,Rural,120306.55,2024-10-23 00:07:28.144311,Ad Campaign,Inactive,Tablet,9.09,v1.2.7,9,2097.54
806,Customer_806,52,Female,Metro,145400.97,2024-11-23 00:07:28.144311,Ad Campaign,Active,Tablet,17.51,v2.0.2,11,1260.23
807,Customer_807,61,Non-binary,Tier 1,91780.91,2024-10-14 00:07:28.144311,Social Media,Active,Tablet,24.2,v2.6.6,13,1775.36
808,Customer_808,50,Male,Rural,31237.95,2024-11-19 00:07:28.144311,Referral,Active,Desktop,10.92,v2.5.7,7,1580.16
809,Customer_809,55,Female,Rural,104538.61,2024-11-10 00:07:28.144311,Organic,Active,Mobile,19.59,v3.7.5,17,4860.15
810,Customer_810,56,Non-binary,Metro,95949.22,2024-11-25 00:07:28.144311,Organic,New,Mobile,26.34,v2.8.1,3,699.34
811,Customer_811,36,Female,Tier 1,148991.45,2024-11-23 00:07:28.144311,Organic,New,Mobile,16.76,v3.0.8,11,1762.1
812,Customer_812,25,Non-binary,Metro,28383.79,2024-11-09 00:07:28.144311,Organic,Active,Desktop,25.43,v2.5.4,7,1339.73
813,Customer_813,46,Non-binary,Tier 1,139222.81,2024-10-09 00:07:28.144311,Social Media,Active,Mobile,27.92,v2.0.8,0,0.0
814,Customer_814,32,Female,Rural,114233.21,2024-09-27 00:07:28.144311,Referral,Active,Tablet,25.79,v3.7.6,19,1615.21
815,Customer_815,58,Female,Metro,29762.17,2024-10-31 00:07:28.144311,Social Media,Active,Mobile,13.46,v2.2.7,11,2072.75
816,Customer_816,43,Female,Tier 1,45442.01,2024-10-30 00:07:28.144311,Ad Campaign,Inactive,Tablet,17.07,v1.0.2,11,1999.45
817,Customer_817,48,Non-binary,Metro,104889.06,2024-11-17 00:07:28.144311,Referral,Active,Desktop,19.81,v1.6.3,6,556.99
818,Customer_818,55,Female,Tier 1,123603.21,2024-12-17 00:07:28.144311,Organic,Active,Mobile,12.83,v3.3.8,2,257.19
819,Customer_819,40,Male,Tier 2,47965.68,2024-12-20 00:07:28.144311,Referral,Inactive,Tablet,19.42,v2.6.7,1,191.2
820,Customer_820,54,Male,Rural,23458.33,2024-09-30 00:07:28.144311,Organic,Active,Tablet,26.33,v3.8.4,16,3167.66
821,Customer_821,65,Female,Tier 1,28677.53,2024-11-06 00:07:28.144311,Social Media,Active,Mobile,14.85,v1.3.0,8,1787.69
822,Customer_822,39,Male,Tier 2,68428.57,2024-11-10 00:07:28.144311,Referral,Active,Tablet,18.84,v3.2.1,16,2634.63
823,Customer_823,46,Non-binary,Rural,64250.03,2024-09-29 00:07:28.144311,Social Media,Active,Mobile,9.13,v1.7.3,4,241.23
824,Customer_824,29,Male,Metro,76686.28,2024-11-21 00:07:28.144311,Ad Campaign,Active,Mobile,15.06,v1.4.6,0,0.0
825,Customer_825,31,Male,Metro,105727.94,2024-12-24 00:07:28.144311,Organic,New,Tablet,7.59,v1.2.6,9,1063.25
826,Customer_826,68,Non-binary,Rural,59724.94,2024-11-13 00:07:28.144311,Referral,Active,Tablet,14.2,v1.6.1,19,4323.5
827,Customer_827,36,Male,Metro,79055.19,2024-11-05 00:07:28.144311,Social Media,Active,Tablet,23.39,v2.0.7,17,1941.53
828,Customer_828,61,Male,Tier 2,83677.65,2024-10-01 00:07:28.144311,Ad Campaign,Active,Tablet,17.92,v2.6.1,13,3890.8
829,Customer_829,32,Male,Metro,131686.95,2024-12-02 00:07:28.144311,Ad Campaign,Active,Desktop,28.06,v1.7.7,6,1537.02
830,Customer_830,30,Non-binary,Tier 2,37135.35,2024-11-21 00:07:28.144311,Organic,Active,Mobile,7.67,v3.7.6,1,246.05
831,Customer_831,40,Non-binary,Tier 2,141347.33,2024-12-12 00:07:28.144311,Referral,Active,Mobile,13.27,v1.4.8,12,3162.05
832,Customer_832,49,Non-binary,Metro,69255.32,2024-12-07 00:07:28.144311,Organic,Active,Desktop,8.0,v1.6.5,3,728.68
833,Customer_833,23,Non-binary,Tier 2,36215.69,2024-12-02 00:07:28.144311,Ad Campaign,Active,Mobile,24.99,v2.4.8,12,1396.83
834,Customer_834,67,Male,Rural,90203.79,2024-10-19 00:07:28.144311,Social Media,Active,Tablet,15.05,v3.7.6,11,1239.1
835,Customer_835,47,Female,Metro,134432.24,2024-11-23 00:07:28.144311,Organic,Inactive,Desktop,15.39,v3.7.6,19,2137.49
836,Customer_836,21,Male,Rural,87706.03,2024-11-03 00:07:28.144311,Ad Campaign,Active,Mobile,24.9,v3.1.1,7,1058.59
837,Customer_837,59,Male,Tier 1,86490.78,2024-12-01 00:07:28.144311,Ad Campaign,Active,Desktop,17.7,v1.1.1,6,1115.2
838,Customer_838,61,Female,Tier 1,126380.98,2024-10-18 00:07:28.144311,Organic,Active,Mobile,28.32,v1.8.0,4,756.93
839,Customer_839,23,Female,Tier 1,119992.08,2024-11-15 00:07:28.144311,Organic,Inactive,Mobile,11.92,v3.7.0,12,1456.88
840,Customer_840,24,Female,Metro,23938.12,2024-10-24 00:07:28.144311,Referral,Active,Desktop,18.65,v3.2.7,12,617.31
841,Customer_841,18,Male,Tier 2,41749.18,2024-11-29 00:07:28.144311,Organic,Active,Mobile,23.02,v3.4.8,12,3552.72
842,Customer_842,64,Non-binary,Rural,129613.13,2024-12-19 00:07:28.144311,Referral,Inactive,Tablet,29.0,v3.0.6,3,599.47
843,Customer_843,65,Female,Tier 2,72567.38,2024-10-19 00:07:28.144311,Ad Campaign,Inactive,Desktop,19.58,v1.8.0,12,611.3
844,Customer_844,68,Non-binary,Rural,61359.78,2024-11-20 00:07:28.144311,Referral,Active,Tablet,8.19,v2.2.3,0,0.0
845,Customer_845,53,Female,Tier 2,140557.63,2024-12-13 00:07:28.144311,Referral,Inactive,Desktop,23.42,v2.2.2,19,5357.69
846,Customer_846,65,Non-binary,Tier 1,123677.26,2024-11-15 00:07:28.144311,Ad Campaign,Active,Desktop,22.25,v2.5.2,14,3163.78
847,Customer_847,38,Female,Tier 1,78236.77,2024-11-18 00:07:28.144311,Organic,Active,Desktop,6.06,v3.2.3,5,461.32
848,Customer_848,42,Female,Rural,78987.99,2024-12-10 00:07:28.144311,Referral,Active,Desktop,9.47,v1.2.4,4,346.02
849,Customer_849,31,Female,Tier 1,108070.68,2024-12-18 00:07:28.144311,Referral,Active,Tablet,22.99,v1.3.3,15,2779.46
850,Customer_850,64,Female,Rural,74336.04,2024-11-17 00:07:28.144311,Organic,Active,Mobile,28.37,v1.3.3,11,1835.23
851,Customer_851,53,Female,Metro,145974.89,2024-10-04 00:07:28.144311,Organic,Active,Desktop,21.71,v1.5.5,2,571.71
852,Customer_852,53,Male,Rural,122855.63,2024-12-04 00:07:28.144311,Referral,Active,Mobile,9.49,v2.1.5,16,2388.97
853,Customer_853,21,Male,Tier 1,112660.33,2024-12-24 00:07:28.144311,Organic,Inactive,Mobile,17.33,v3.0.7,12,2776.17
854,Customer_854,35,Non-binary,Tier 1,84853.47,2024-12-20 00:07:28.144311,Ad Campaign,Active,Tablet,28.56,v2.2.6,17,2285.27
855,Customer_855,57,Non-binary,Tier 2,69024.56,2024-11-22 00:07:28.144311,Referral,Active,Mobile,14.23,v1.4.5,1,223.82
856,Customer_856,60,Male,Tier 2,129645.61,2024-12-22 00:07:28.144311,Ad Campaign,Active,Desktop,23.81,v1.8.4,15,2274.85
857,Customer_857,28,Female,Rural,133934.72,2024-12-24 00:07:28.144311,Ad Campaign,New,Tablet,17.83,v3.5.7,16,1554.48
858,Customer_858,56,Non-binary,Metro,74502.4,2024-12-01 00:07:28.144311,Social Media,Active,Desktop,25.07,v2.4.6,7,1860.04
859,Customer_859,57,Male,Rural,29822.08,2024-11-29 00:07:28.144311,Social Media,Active,Tablet,28.07,v1.3.0,18,2252.95
860,Customer_860,56,Male,Tier 2,89533.46,2024-12-18 00:07:28.144311,Social Media,Inactive,Mobile,16.55,v3.4.4,4,919.69
861,Customer_861,44,Female,Tier 2,21054.07,2024-11-28 00:07:28.144311,Ad Campaign,Active,Desktop,5.56,v2.2.2,16,2048.51
862,Customer_862,66,Female,Tier 1,50195.54,2024-12-04 00:07:28.144311,Social Media,Active,Tablet,7.17,v2.8.3,16,1037.24
863,Customer_863,24,Male,Rural,29213.32,2024-12-22 00:07:28.144311,Ad Campaign,Active,Tablet,25.85,v3.4.7,6,1224.14
864,Customer_864,49,Male,Metro,143380.35,2024-10-01 00:07:28.144311,Social Media,Active,Tablet,6.49,v1.1.6,10,2252.85
865,Customer_865,28,Female,Metro,54199.06,2024-09-30 00:07:28.144311,Organic,Active,Tablet,8.72,v2.5.1,13,875.9
866,Customer_866,37,Male,Tier 2,98171.19,2024-11-23 00:07:28.144311,Ad Campaign,Active,Tablet,12.97,v2.5.7,9,1305.44
867,Customer_867,38,Non-binary,Metro,148722.85,2024-09-26 00:07:28.144311,Organic,Active,Tablet,25.33,v1.2.3,4,712.17
868,Customer_868,40,Female,Metro,109686.48,2024-10-24 00:07:28.144311,Organic,Active,Tablet,19.85,v1.6.2,0,0.0
869,Customer_869,62,Female,Tier 2,107229.41,2024-12-15 00:07:28.144311,Organic,Inactive,Desktop,7.66,v3.0.6,19,1423.7
870,Customer_870,57,Non-binary,Rural,25641.63,2024-10-17 00:07:28.144311,Organic,Active,Desktop,19.3,v1.6.5,1,68.53
871,Customer_871,38,Male,Tier 2,115682.26,2024-12-13 00:07:28.144311,Organic,Active,Tablet,9.49,v2.1.0,5,984.39
872,Customer_872,61,Non-binary,Tier 2,89200.33,2024-10-04 00:07:28.144311,Referral,Inactive,Mobile,9.73,v2.1.0,19,2481.11
873,Customer_873,61,Non-binary,Tier 2,128190.93,2024-11-02 00:07:28.144311,Ad Campaign,Active,Tablet,29.72,v1.1.6,19,2674.88
874,Customer_874,52,Non-binary,Rural,22721.16,2024-10-11 00:07:28.144311,Organic,Active,Mobile,5.84,v3.2.3,6,821.95
875,Customer_875,61,Female,Tier 1,25731.99,2024-12-20 00:07:28.144311,Referral,Active,Tablet,16.76,v3.0.2,17,2167.42
876,Customer_876,19,Male,Metro,103529.14,2024-10-02 00:07:28.144311,Ad Campaign,Active,Tablet,19.67,v3.3.7,16,3562.8
877,Customer_877,38,Female,Tier 1,112287.66,2024-09-26 00:07:28.144311,Organic,Active,Mobile,25.62,v2.0.6,1,101.61
878,Customer_878,61,Female,Tier 1,112692.19,2024-11-08 00:07:28.144311,Organic,Active,Desktop,10.53,v1.5.2,8,428.4
879,Customer_879,30,Female,Tier 1,124546.38,2024-09-28 00:07:28.144311,Referral,Active,Tablet,24.18,v1.1.7,5,1173.74
880,Customer_880,34,Female,Metro,39928.5,2024-11-25 00:07:28.144311,Ad Campaign,New,Tablet,11.05,v1.8.3,6,1481.91
881,Customer_881,51,Non-binary,Metro,66577.63,2024-10-07 00:07:28.144311,Ad Campaign,New,Tablet,8.81,v1.7.4,10,2929.81
882,Customer_882,51,Male,Metro,109426.82,2024-11-17 00:07:28.144311,Ad Campaign,Active,Desktop,15.58,v2.2.8,12,1761.2
883,Customer_883,49,Non-binary,Tier 2,97396.24,2024-09-30 00:07:28.144311,Organic,New,Mobile,28.91,v1.1.1,10,2783.53
884,Customer_884,27,Non-binary,Metro,141725.83,2024-10-09 00:07:28.144311,Ad Campaign,Active,Tablet,24.79,v1.7.1,11,1946.59
885,Customer_885,19,Male,Tier 2,121711.46,2024-11-26 00:07:28.144311,Referral,Active,Mobile,12.18,v2.4.7,14,4007.32
886,Customer_886,56,Female,Tier 2,126243.7,2024-12-04 00:07:28.144311,Organic,Active,Desktop,13.98,v2.0.0,18,2948.93
887,Customer_887,62,Non-binary,Metro,104439.22,2024-09-30 00:07:28.144311,Organic,Active,Tablet,28.7,v2.6.3,17,2234.26
888,Customer_888,30,Male,Rural,60693.3,2024-12-05 00:07:28.144311,Social Media,Active,Tablet,16.56,v2.2.0,16,1237.6
889,Customer_889,20,Male,Tier 2,130051.6,2024-10-01 00:07:28.144311,Ad Campaign,Active,Desktop,18.3,v3.0.6,19,4349.27
890,Customer_890,28,Non-binary,Metro,85281.06,2024-10-06 00:07:28.144311,Ad Campaign,Inactive,Tablet,13.81,v1.1.5,8,1695.34
891,Customer_891,57,Female,Metro,82269.21,2024-12-19 00:07:28.144311,Organic,Active,Desktop,9.24,v3.1.4,7,591.98
892,Customer_892,41,Male,Tier 1,44201.45,2024-10-26 00:07:28.144311,Social Media,Active,Desktop,26.05,v2.4.5,18,3620.76
893,Customer_893,40,Non-binary,Metro,100855.14,2024-12-22 00:07:28.144311,Ad Campaign,Active,Tablet,5.82,v3.8.4,15,3222.67
894,Customer_894,31,Non-binary,Tier 2,24684.86,2024-10-15 00:07:28.144311,Social Media,Active,Tablet,17.3,v3.3.5,11,1230.64
895,Customer_895,18,Male,Rural,103203.95,2024-11-02 00:07:28.144311,Organic,New,Mobile,29.27,v1.1.7,5,1194.29
896,Customer_896,56,Non-binary,Rural,119583.37,2024-11-21 00:07:28.144311,Organic,Active,Desktop,18.33,v2.7.6,3,423.93
897,Customer_897,61,Male,Tier 1,76114.61,2024-11-05 00:07:28.144311,Social Media,Active,Mobile,10.28,v1.0.8,8,1926.0
898,Customer_898,49,Female,Rural,54391.02,2024-11-25 00:07:28.144311,Social Media,Active,Mobile,28.35,v1.2.3,0,0.0
899,Customer_899,47,Female,Tier 1,59695.92,2024-11-30 00:07:28.144311,Ad Campaign,Active,Desktop,20.63,v2.8.3,13,754.2
900,Customer_900,49,Non-binary,Rural,144423.92,2024-09-29 00:07:28.144311,Referral,Active,Desktop,17.54,v2.3.4,15,4479.19
901,Customer_901,46,Non-binary,Tier 1,94733.03,2024-12-09 00:07:28.144311,Organic,Active,Desktop,27.39,v1.4.5,3,161.21
902,Customer_902,18,Non-binary,Metro,114860.95,2024-11-23 00:07:28.144311,Social Media,Inactive,Tablet,15.22,v2.4.0,16,1138.91
903,Customer_903,68,Male,Tier 1,25649.31,2024-10-13 00:07:28.144311,Ad Campaign,Active,Desktop,25.96,v3.5.4,13,2220.76
904,Customer_904,62,Non-binary,Tier 1,72041.79,2024-11-22 00:07:28.144311,Social Media,Inactive,Tablet,22.32,v1.4.4,7,410.38
905,Customer_905,30,Non-binary,Rural,46685.35,2024-10-29 00:07:28.144311,Referral,Active,Tablet,19.98,v1.6.8,10,2301.66
906,Customer_906,19,Female,Metro,126895.71,2024-09-30 00:07:28.144311,Organic,Active,Desktop,21.83,v2.3.6,15,1859.72
907,Customer_907,29,Female,Rural,125542.02,2024-11-27 00:07:28.144311,Ad Campaign,Active,Mobile,22.94,v1.8.3,8,1146.01
908,Customer_908,68,Male,Tier 1,139255.36,2024-10-19 00:07:28.144311,Ad Campaign,Inactive,Tablet,5.76,v3.0.5,7,1411.22
909,Customer_909,51,Female,Tier 1,143218.8,2024-12-10 00:07:28.144311,Ad Campaign,Active,Mobile,26.75,v1.8.2,15,2418.82
910,Customer_910,64,Male,Metro,120932.43,2024-11-19 00:07:28.144311,Social Media,Active,Desktop,10.69,v3.6.8,12,848.21
911,Customer_911,65,Male,Tier 1,142016.13,2024-11-23 00:07:28.144311,Social Media,Inactive,Mobile,12.23,v3.7.4,3,352.35
912,Customer_912,45,Female,Tier 1,93989.63,2024-11-29 00:07:28.144311,Referral,Active,Tablet,9.16,v3.6.4,8,868.06
913,Customer_913,62,Female,Metro,120091.35,2024-10-12 00:07:28.144311,Ad Campaign,New,Mobile,22.89,v3.1.4,17,1133.17
914,Customer_914,60,Non-binary,Tier 1,141223.93,2024-11-18 00:07:28.144311,Referral,Active,Desktop,14.74,v2.6.2,3,584.62
915,Customer_915,56,Female,Tier 2,143911.73,2024-11-07 00:07:28.144311,Referral,Active,Tablet,21.89,v2.6.8,2,262.57
916,Customer_916,59,Non-binary,Metro,137794.18,2024-12-08 00:07:28.144311,Organic,Active,Mobile,28.67,v1.7.6,3,284.92
917,Customer_917,65,Female,Tier 2,81961.14,2024-11-24 00:07:28.144311,Ad Campaign,New,Mobile,14.21,v1.5.3,16,4511.24
918,Customer_918,51,Non-binary,Tier 2,21830.36,2024-10-30 00:07:28.144311,Ad Campaign,Active,Tablet,11.51,v2.7.6,7,1385.3
919,Customer_919,51,Non-binary,Tier 2,111304.0,2024-12-12 00:07:28.144311,Referral,Active,Desktop,21.81,v1.0.1,12,3408.44
920,Customer_920,43,Non-binary,Tier 2,60455.17,2024-10-02 00:07:28.144311,Ad Campaign,Inactive,Tablet,28.05,v1.2.7,10,2048.38
921,Customer_921,25,Male,Tier 2,23308.13,2024-11-04 00:07:28.144311,Social Media,Inactive,Mobile,16.51,v1.6.4,19,3443.44
922,Customer_922,51,Female,Metro,44404.65,2024-11-01 00:07:28.144311,Ad Campaign,Inactive,Mobile,11.45,v3.4.1,7,1579.88
923,Customer_923,62,Male,Rural,108557.2,2024-12-12 00:07:28.144311,Social Media,Active,Desktop,25.46,v1.4.5,5,629.65
924,Customer_924,39,Non-binary,Tier 2,88006.91,2024-11-21 00:07:28.144311,Referral,Active,Desktop,29.46,v2.8.7,14,3384.25
925,Customer_925,31,Female,Tier 1,100345.68,2024-12-05 00:07:28.144311,Referral,Active,Desktop,9.04,v1.3.0,9,1047.37
926,Customer_926,66,Male,Rural,41858.34,2024-12-02 00:07:28.144311,Ad Campaign,Active,Desktop,13.44,v2.3.5,14,1614.2
927,Customer_927,58,Non-binary,Tier 2,102330.58,2024-11-09 00:07:28.144311,Organic,Active,Tablet,22.61,v3.8.1,6,1303.43
928,Customer_928,23,Non-binary,Rural,144555.96,2024-11-28 00:07:28.144311,Ad Campaign,Active,Desktop,21.09,v3.7.1,13,700.58
929,Customer_929,58,Non-binary,Tier 1,50203.62,2024-11-14 00:07:28.144311,Referral,Active,Mobile,7.98,v2.7.7,6,347.79
930,Customer_930,25,Non-binary,Metro,71686.94,2024-12-05 00:07:28.144311,Ad Campaign,Inactive,Tablet,17.98,v1.3.3,17,1604.08
931,Customer_931,55,Male,Rural,49785.16,2024-12-09 00:07:28.144311,Referral,Inactive,Mobile,16.38,v1.6.1,11,1681.8
932,Customer_932,39,Non-binary,Rural,36329.65,2024-11-03 00:07:28.144311,Referral,Active,Tablet,16.55,v3.8.8,12,1327.26
933,Customer_933,32,Non-binary,Metro,90477.88,2024-10-15 00:07:28.144311,Ad Campaign,Active,Tablet,23.19,v3.6.0,6,1636.58
934,Customer_934,56,Non-binary,Tier 2,32551.56,2024-10-22 00:07:28.144311,Referral,Active,Mobile,20.76,v1.3.1,7,500.06
935,Customer_935,38,Non-binary,Rural,113266.48,2024-10-01 00:07:28.144311,Referral,Active,Desktop,22.91,v3.2.7,19,4992.78
936,Customer_936,65,Male,Rural,46673.77,2024-12-14 00:07:28.144311,Social Media,Active,Mobile,20.73,v3.0.5,14,1115.29
937,Customer_937,19,Female,Metro,146943.7,2024-11-26 00:07:28.144311,Ad Campaign,Active,Mobile,22.63,v3.6.2,4,1165.03
938,Customer_938,62,Female,Metro,90929.1,2024-11-05 00:07:28.144311,Organic,Active,Mobile,13.27,v3.2.5,12,851.54
939,Customer_939,35,Male,Metro,55694.4,2024-11-11 00:07:28.144311,Ad Campaign,Active,Desktop,12.95,v2.8.8,19,4512.79
940,Customer_940,44,Male,Metro,22587.19,2024-10-01 00:07:28.144311,Organic,Inactive,Tablet,28.06,v1.1.6,13,3488.5
941,Customer_941,60,Male,Rural,59552.02,2024-12-09 00:07:28.144311,Organic,Active,Desktop,25.58,v3.4.8,11,1791.18
942,Customer_942,45,Non-binary,Tier 1,121282.21,2024-10-28 00:07:28.144311,Organic,Active,Tablet,19.61,v1.4.0,15,2285.69
943,Customer_943,32,Non-binary,Metro,117347.57,2024-11-30 00:07:28.144311,Organic,Inactive,Mobile,9.1,v2.5.6,10,2143.92
944,Customer_944,28,Male,Tier 2,108034.79,2024-10-20 00:07:28.144311,Organic,Inactive,Mobile,13.98,v2.5.6,14,3889.32
945,Customer_945,41,Non-binary,Tier 2,67838.06,2024-10-20 00:07:28.144311,Organic,Active,Tablet,6.16,v3.1.8,16,4613.74
946,Customer_946,66,Male,Rural,142240.53,2024-12-01 00:07:28.144311,Ad Campaign,Active,Mobile,22.64,v3.5.4,16,1815.19
947,Customer_947,33,Male,Tier 1,45964.68,2024-09-26 00:07:28.144311,Ad Campaign,Inactive,Mobile,17.28,v1.1.7,1,59.48
948,Customer_948,61,Non-binary,Metro,52507.38,2024-12-19 00:07:28.144311,Social Media,Active,Tablet,15.06,v2.8.8,3,828.81
949,Customer_949,51,Female,Tier 1,21044.14,2024-11-24 00:07:28.144311,Ad Campaign,Active,Mobile,22.23,v3.7.8,2,411.31
950,Customer_950,43,Female,Tier 1,102391.28,2024-11-25 00:07:28.144311,Social Media,New,Desktop,26.69,v1.5.8,13,1749.43
951,Customer_951,33,Male,Rural,146178.01,2024-12-19 00:07:28.144311,Organic,Active,Desktop,19.79,v3.1.3,18,4395.87
952,Customer_952,34,Non-binary,Rural,105561.12,2024-09-30 00:07:28.144311,Organic,Active,Desktop,9.85,v2.4.4,11,3006.4
953,Customer_953,22,Non-binary,Metro,125214.57,2024-12-04 00:07:28.144311,Social Media,Inactive,Tablet,23.64,v1.8.7,7,1229.62
954,Customer_954,49,Male,Tier 1,56232.78,2024-10-27 00:07:28.144311,Organic,Inactive,Desktop,25.44,v2.1.7,14,3727.48
955,Customer_955,56,Male,Metro,29414.9,2024-10-18 00:07:28.144311,Social Media,Active,Mobile,22.44,v2.6.3,5,484.26
956,Customer_956,55,Non-binary,Rural,116945.98,2024-11-02 00:07:28.144311,Organic,Active,Mobile,13.09,v3.6.1,3,778.3
957,Customer_957,53,Non-binary,Metro,149917.44,2024-10-08 00:07:28.144311,Referral,Inactive,Tablet,14.08,v3.6.3,6,1534.13
958,Customer_958,55,Non-binary,Rural,64674.15,2024-10-30 00:07:28.144311,Social Media,Active,Desktop,14.86,v2.8.8,17,3400.77
959,Customer_959,68,Male,Tier 2,137377.13,2024-10-12 00:07:28.144311,Ad Campaign,Active,Tablet,14.26,v1.8.4,13,716.6
960,Customer_960,25,Non-binary,Rural,41022.66,2024-10-31 00:07:28.144311,Social Media,Active,Mobile,7.58,v3.1.1,14,3641.94
961,Customer_961,36,Female,Tier 2,80030.15,2024-09-26 00:07:28.144311,Organic,Active,Desktop,17.18,v1.2.0,18,2035.5
962,Customer_962,60,Male,Tier 1,98848.36,2024-10-28 00:07:28.144311,Social Media,Inactive,Tablet,18.34,v2.2.3,16,1741.89
963,Customer_963,54,Non-binary,Tier 1,59494.93,2024-11-10 00:07:28.144311,Ad Campaign,Active,Desktop,24.74,v3.5.8,8,1036.02
964,Customer_964,26,Male,Metro,134622.65,2024-10-06 00:07:28.144311,Referral,Active,Desktop,25.2,v1.8.6,0,0.0
965,Customer_965,26,Female,Rural,49107.81,2024-11-27 00:07:28.144311,Social Media,Active,Desktop,26.84,v3.4.1,2,391.28
966,Customer_966,29,Non-binary,Metro,132782.45,2024-11-17 00:07:28.144311,Organic,Active,Desktop,14.95,v1.5.4,16,812.7
967,Customer_967,35,Male,Tier 2,82275.29,2024-11-17 00:07:28.144311,Social Media,Active,Mobile,24.18,v1.2.4,8,993.0
968,Customer_968,62,Non-binary,Tier 2,90667.22,2024-12-06 00:07:28.144311,Ad Campaign,Active,Desktop,23.75,v3.1.0,17,1350.91
969,Customer_969,52,Non-binary,Tier 1,142323.01,2024-09-30 00:07:28.144311,Organic,Inactive,Mobile,18.6,v1.5.1,13,2144.52
970,Customer_970,51,Male,Rural,137125.25,2024-11-09 00:07:28.144311,Social Media,Active,Desktop,15.25,v3.7.8,1,188.46
971,Customer_971,62,Male,Tier 1,40936.01,2024-11-17 00:07:28.144311,Referral,Inactive,Desktop,17.05,v3.4.2,8,2119.46
972,Customer_972,39,Female,Rural,108418.57,2024-10-28 00:07:28.144311,Social Media,Active,Tablet,10.21,v2.0.1,14,3931.85
973,Customer_973,60,Male,Tier 2,133254.32,2024-11-08 00:07:28.144311,Ad Campaign,Inactive,Mobile,27.27,v3.8.4,4,589.55
974,Customer_974,69,Male,Rural,47583.45,2024-10-22 00:07:28.144311,Ad Campaign,Active,Tablet,12.27,v3.6.0,11,1992.89
975,Customer_975,63,Non-binary,Rural,72670.5,2024-12-09 00:07:28.144311,Organic,Active,Mobile,16.1,v3.8.3,14,1287.66
976,Customer_976,67,Male,Metro,81775.7,2024-12-09 00:07:28.144311,Ad Campaign,Active,Tablet,22.19,v3.8.1,4,592.44
